round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,run_completed
1,3.477503659313169,0.1879538781064241,nan,nan,nan,10,69815,False
2,3.1389542259065064,0.18700194295046885,nan,nan,nan,10,35513,False
3,3.1719202511871836,0.18597210313891968,nan,nan,nan,10,47819,False
4,3.1967493417643795,0.18588973856622218,nan,nan,nan,10,47469,False
5,3.068633025027289,0.18768768768768768,nan,nan,nan,10,65268,False
6,3.0022795772070774,0.20478532500332314,nan,nan,nan,10,37615,False
7,2.9917320170536,0.212087625505281,nan,nan,nan,10,46014,False
8,2.872432193373389,0.22855816472590815,nan,nan,nan,10,77547,False
9,2.8243144418597295,0.24453802026119859,nan,nan,nan,10,65544,False
10,2.7847317044958233,0.25301554479331045,2.842250639435128,0.24822044058144763,17.154330335475375,10,55131,False
11,2.6918028088647277,0.26981030019704055,nan,nan,nan,10,51766,False
12,2.6334199206005064,0.2819165637493982,nan,nan,nan,10,47773,False
13,2.602527307479902,0.29003894724418744,nan,nan,nan,10,33892,False
14,2.5368430178323553,0.3023576304965441,nan,nan,nan,10,47166,False
15,2.4654856135380783,0.31859529363874056,nan,nan,nan,10,63871,False
16,2.432522782503859,0.32430811412903776,nan,nan,nan,10,46684,False
17,2.3628061225348045,0.3379423482540427,nan,nan,nan,10,55471,False
18,2.337511387523944,0.34877839597123567,nan,nan,nan,10,45473,False
19,2.298144892118062,0.352527303836129,nan,nan,nan,10,62537,False
20,2.243806547255845,0.36840300672557036,2.275556709890367,0.3633298366551776,9.733336149033681,10,37915,False
21,2.2079983860017443,0.3795542463137109,nan,nan,nan,10,61783,False
22,2.1703391311246163,0.38247635612566583,nan,nan,nan,10,45995,False
23,2.141316761956908,0.3969842809303347,nan,nan,nan,10,54647,False
24,2.096487071613611,0.40288668302960534,nan,nan,nan,10,92078,False
25,2.1026081884116072,0.40718072803615274,nan,nan,nan,10,28103,False
26,2.077100601142843,0.41231878338200856,nan,nan,nan,10,38007,False
27,2.049363604175028,0.41327778054987274,nan,nan,nan,10,40082,False
28,2.023691139399251,0.4207237061583969,nan,nan,nan,10,44963,False
29,2.006299061699934,0.4286538620064298,nan,nan,nan,10,48524,False
30,1.9904754420643014,0.4335540151102111,1.9810758636002417,0.4376217593286378,7.250539381882359,10,64195,False
31,1.9153970949396129,0.4466731744182385,nan,nan,nan,10,63514,False
32,1.9381719301505402,0.44167738293134273,nan,nan,nan,10,63766,False
33,1.9443564389493344,0.4411951793972527,nan,nan,nan,10,58167,False
34,1.8980787374512498,0.44952599367991575,nan,nan,nan,10,74999,False
35,1.9219253038561053,0.4450488257606327,nan,nan,nan,10,61955,False
36,1.89011540102201,0.4533507052625616,nan,nan,nan,10,70612,False
37,1.8639278013441536,0.4558150981317036,nan,nan,nan,10,48761,False
38,1.8091526828651647,0.47062210705822427,nan,nan,nan,10,45153,False
39,1.7943636210343945,0.47285127218676226,nan,nan,nan,10,45748,False
40,1.7979426682634414,0.47531977918405816,1.8177781748517994,0.47355012737898994,6.158160882003704,10,74270,False
41,1.7705350701328488,0.48014239438520717,nan,nan,nan,10,59272,False
42,1.7581184632529614,0.4848705238377768,nan,nan,nan,10,52249,False
43,1.7843400749564382,0.47463914200467705,nan,nan,nan,10,49604,False
44,1.7576116682048812,0.48338951884768616,nan,nan,nan,10,32630,False
45,1.7517720918724125,0.485520856082114,nan,nan,nan,10,45790,False
46,1.766412654181135,0.48486532621424744,nan,nan,nan,10,50381,False
47,1.7521936598336225,0.4869175180662846,nan,nan,nan,10,16052,False
48,1.736680480135118,0.4909061251121442,nan,nan,nan,10,24522,False
49,1.7165398765422002,0.49297682351760813,nan,nan,nan,10,59802,False
50,1.6867224372674876,0.4990781370994506,1.736343110749233,0.48677506368949497,5.676546917186065,10,54238,False
51,1.6831223123408172,0.5011701170117012,nan,nan,nan,10,33330,False
52,1.6880629526455153,0.5006829644158027,nan,nan,nan,10,57104,False
53,1.6853450740268434,0.4991089991089991,nan,nan,nan,10,60606,False
54,1.6562523286657562,0.5084512217527098,nan,nan,nan,10,54430,False
55,1.6689746672836239,0.5064750064750064,nan,nan,nan,10,54054,False
56,1.6371719793784723,0.512886805090422,nan,nan,nan,10,74650,False
57,1.6339528827948142,0.5144877329495994,nan,nan,nan,10,56289,False
58,1.642663243798365,0.5145442289743856,nan,nan,nan,10,38572,False
59,1.6496473394938689,0.5119097519636967,nan,nan,nan,10,54871,False
60,1.7013891818333595,0.4977975610887003,1.6873035548098814,0.4974336879964034,5.404887056779677,10,21567,False
61,1.6280833670445922,0.5162027460945965,nan,nan,nan,10,50763,False
62,1.6572838161376258,0.5077339424485439,nan,nan,nan,10,40277,False
63,1.6399524750021688,0.5150399017802333,nan,nan,nan,10,58644,False
64,1.5785405488148525,0.5304117597728553,nan,nan,nan,10,83471,False
65,1.58771676903394,0.5270041797773917,nan,nan,nan,10,42586,False
66,1.5758825034287192,0.5297936735225202,nan,nan,nan,10,61456,False
67,1.6232756447706223,0.5196292137305414,nan,nan,nan,10,45417,False
68,1.6037794948337112,0.524810085663488,nan,nan,nan,10,30935,False
69,1.5865357493494439,0.5276628320781263,nan,nan,nan,10,48332,False
70,1.622151720561348,0.5151181170874602,1.6169223046349244,0.5174396823018133,5.0375623513475665,10,68957,False
71,1.5242299832000312,0.5413639559409421,nan,nan,nan,10,76806,False
72,1.5932852685531294,0.5248836233592392,nan,nan,nan,10,50053,False
73,1.5626698516156305,0.5312731882265644,nan,nan,nan,10,64688,False
74,1.5567966679114842,0.533620259481038,nan,nan,nan,10,64128,False
75,1.5666827754371515,0.5313452459212334,nan,nan,nan,10,66932,False
76,1.557310048843845,0.5327618076359233,nan,nan,nan,10,62756,False
77,1.5416097997311973,0.537809375990921,nan,nan,nan,10,59919,False
78,1.5490243889094721,0.5359372831968919,nan,nan,nan,10,57656,False
79,1.5523345558258421,0.5351331893448524,nan,nan,nan,10,55560,False
80,1.5095579461203361,0.543963840088937,1.580334804948795,0.5254757979919077,4.856581546606154,10,68363,False
81,1.5538452331619075,0.5341933548338709,nan,nan,nan,10,66665,False
82,1.5303022380664615,0.5405447070914697,nan,nan,nan,10,19460,False
83,1.5172169614399695,0.5427092032737597,nan,nan,nan,10,59870,False
84,1.517494666964486,0.5447689161554192,nan,nan,nan,10,61125,False
85,1.4780922103749943,0.554818055703767,nan,nan,nan,10,46855,False
86,1.5128772961600183,0.546923819338797,nan,nan,nan,10,61131,False
87,1.5141607519270772,0.5431396298695811,nan,nan,nan,10,35501,False
88,1.490067066189871,0.552080113741732,nan,nan,nan,10,48531,False
89,1.516708860496435,0.5420062872955217,nan,nan,nan,10,53123,False
90,1.472370096492135,0.5537684116559332,1.5602443558191157,0.5319758729207253,4.75998423288686,10,62732,False
91,1.498310178557569,0.5497364393810577,nan,nan,nan,10,47048,False
